time [s],breathing_rate_quality [na] (/api/datatype/1001/)
19362.00000000,1
19363.00000000,1
19364.00000000,1
19365.00000000,1
19366.00000000,1
19367.00000000,1
19368.00000000,1
19369.00000000,1
19370.00000000,1
19371.00000000,1
19372.00000000,1
19373.00000000,1
19374.00000000,1
19375.00000000,1
19376.00000000,1
19377.00000000,1
19378.00000000,1
19379.00000000,1
19380.00000000,1
19381.00000000,1
19382.00000000,1
19383.00000000,1
19384.00000000,1
19385.00000000,1
19386.00000000,1
19387.00000000,1
19388.00000000,1
19389.00000000,1
19390.00000000,1
19391.00000000,1
19392.00000000,1
19393.00000000,1
19394.00000000,1
19395.00000000,1
19396.00000000,1
19397.00000000,1
19398.00000000,1
19399.00000000,1
19400.00000000,1
19401.00000000,1
19402.00000000,1
19403.00000000,1
19404.00000000,1
19405.00000000,1
19406.00000000,1
19407.00000000,1
19408.00000000,1
19409.00000000,1
19410.00000000,1
19411.00000000,1
19412.00000000,1
19413.00000000,1
19414.00000000,1
19415.00000000,1
19416.00000000,1
19417.00000000,1
19418.00000000,1
19419.00000000,1
19420.00000000,1
19421.00000000,1
19422.00000000,1
19423.00000000,1
19424.00000000,1
19425.00000000,1
19426.00000000,1
19427.00000000,1
19428.00000000,1
19429.00000000,1
19430.00000000,1
19431.00000000,1
19432.00000000,1
19433.00000000,1
19434.00000000,1
19435.00000000,1
19436.00000000,1
19437.00000000,1
19438.00000000,1
19439.00000000,1
19440.00000000,1
19441.00000000,1
19442.00000000,1
19443.00000000,1
19444.00000000,1
19445.00000000,1
19446.00000000,1
19447.00000000,1
19448.00000000,1
19449.00000000,1
19450.00000000,1
19451.00000000,1
19452.00000000,1
19453.00000000,1
19454.00000000,1
19455.00000000,1
19456.00000000,1
19457.00000000,1
19458.00000000,1
19459.00000000,1
19460.00000000,1
19461.00000000,1
19462.00000000,1
19463.00000000,1
19464.00000000,1
19465.00000000,1
19466.00000000,1
19467.00000000,1
19468.00000000,1
19469.00000000,1
19470.00000000,1
19471.00000000,1
19472.00000000,1
19473.00000000,1
19474.00000000,1
19475.00000000,1
19476.00000000,1
19477.00000000,1
19478.00000000,1
19479.00000000,1
19480.00000000,1
19481.00000000,1
19482.00000000,1
19483.00000000,1
19484.00000000,1
19485.00000000,1
19486.00000000,1
19487.00000000,1
19488.00000000,1
19489.00000000,1
19490.00000000,1
19491.00000000,1
19492.00000000,1
19493.00000000,1
19494.00000000,1
19495.00000000,1
19496.00000000,1
19497.00000000,1
19498.00000000,1
19499.00000000,1
19500.00000000,1
19501.00000000,1
19502.00000000,1
19503.00000000,1
19504.00000000,1
19505.00000000,1
19506.00000000,1
19507.00000000,1
19508.00000000,1
19509.00000000,1
19510.00000000,1
19511.00000000,1
19512.00000000,1
19513.00000000,1
19514.00000000,1
19515.00000000,1
19516.00000000,1
19517.00000000,1
19518.00000000,1
19519.00000000,1
19520.00000000,1
19521.00000000,1
19522.00000000,1
19523.00000000,1
19524.00000000,1
19525.00000000,1
19526.00000000,1
19527.00000000,1
19528.00000000,1
19529.00000000,1
19530.00000000,1
19531.00000000,1
19532.00000000,1
19533.00000000,1
19534.00000000,1
19535.00000000,1
19536.00000000,1
19537.00000000,1
19538.00000000,1
19539.00000000,1
19540.00000000,1
19541.00000000,1
19542.00000000,1
19543.00000000,1
19544.00000000,1
19545.00000000,1
19546.00000000,1
19547.00000000,1
19548.00000000,1
19549.00000000,1
19550.00000000,1
19551.00000000,1
19552.00000000,1
19553.00000000,1
19554.00000000,1
19555.00000000,1
19556.00000000,1
19557.00000000,1
19558.00000000,1
19559.00000000,1
19560.00000000,1
19561.00000000,1
19562.00000000,1
19563.00000000,1
19564.00000000,1
19565.00000000,1
19566.00000000,1
19567.00000000,1
19568.00000000,1
19569.00000000,1
19570.00000000,1
19571.00000000,1
19572.00000000,1
19573.00000000,1
19574.00000000,1
19575.00000000,1
19576.00000000,1
19577.00000000,1
19578.00000000,1
19579.00000000,1
19580.00000000,1
19581.00000000,1
19582.00000000,1
19583.00000000,1
19584.00000000,1
19585.00000000,1
19586.00000000,1
19587.00000000,1
19588.00000000,1
19589.00000000,1
19590.00000000,1
19591.00000000,1
19592.00000000,1
19593.00000000,1
19594.00000000,1
19595.00000000,1
19596.00000000,1
19597.00000000,1
19598.00000000,1
19599.00000000,1
19600.00000000,1
19601.00000000,1
19602.00000000,1
19603.00000000,1
19604.00000000,1
19605.00000000,1
19606.00000000,1
19607.00000000,1
19608.00000000,1
19609.00000000,1
19610.00000000,1
19611.00000000,1
19612.00000000,1
19613.00000000,1
19614.00000000,1
19615.00000000,1
19616.00000000,1
19617.00000000,1
19618.00000000,1
19619.00000000,1
19620.00000000,1
19621.00000000,1
19622.00000000,1
19623.00000000,1
19624.00000000,1
19625.00000000,1
19626.00000000,1
19627.00000000,1
19628.00000000,1
19629.00000000,1
19630.00000000,1
19631.00000000,1
19632.00000000,1
19633.00000000,1
19634.00000000,1
19635.00000000,1
19636.00000000,1
19637.00000000,1
19638.00000000,1
19639.00000000,1
19640.00000000,1
19641.00000000,1
19642.00000000,1
19643.00000000,1
19644.00000000,1
19645.00000000,1
19646.00000000,1
19647.00000000,1
19648.00000000,1
19649.00000000,1
19650.00000000,1
19651.00000000,1
19652.00000000,1
19653.00000000,1
19654.00000000,1
19655.00000000,1
19656.00000000,1
19657.00000000,1
19658.00000000,1
19659.00000000,1
19660.00000000,1
19661.00000000,1
19662.00000000,1
19663.00000000,1
19664.00000000,1
19665.00000000,1
19666.00000000,1
19667.00000000,1
19668.00000000,1
19669.00000000,1
19670.00000000,1
19671.00000000,1
19672.00000000,1
19673.00000000,1
19674.00000000,1
19675.00000000,1
19676.00000000,1
19677.00000000,1
19678.00000000,1
19679.00000000,1
19680.00000000,1
19681.00000000,1
19682.00000000,1
19683.00000000,1
19684.00000000,1
19685.00000000,1
19686.00000000,1
19687.00000000,1
19688.00000000,1
19689.00000000,1
19690.00000000,1
19691.00000000,1
19692.00000000,1
19693.00000000,1
19694.00000000,1
19695.00000000,1
19696.00000000,1
19697.00000000,1
19698.00000000,1
19699.00000000,1
19700.00000000,1
19701.00000000,1
19702.00000000,1
19703.00000000,1
19704.00000000,1
19705.00000000,1
19706.00000000,1
19707.00000000,1
19708.00000000,1
19709.00000000,1
19710.00000000,1
19711.00000000,1
19712.00000000,1
19713.00000000,1
19714.00000000,1
19715.00000000,1
19716.00000000,1
19717.00000000,1
19718.00000000,1
19719.00000000,1
19720.00000000,1
19721.00000000,1
19722.00000000,1
19723.00000000,1
19724.00000000,1
19725.00000000,1
19726.00000000,1
19727.00000000,1
19728.00000000,1
19729.00000000,1
19730.00000000,1
19731.00000000,1
19732.00000000,1
19733.00000000,1
19734.00000000,1
19735.00000000,1
19736.00000000,1
19737.00000000,1
19738.00000000,1
19739.00000000,1
19740.00000000,1
19741.00000000,1
19742.00000000,1
19743.00000000,1
19744.00000000,1
19745.00000000,1
19746.00000000,1
19747.00000000,1
19748.00000000,1
19749.00000000,1
19750.00000000,1
19751.00000000,1
19752.00000000,1
19753.00000000,1
19754.00000000,1
19755.00000000,1
19756.00000000,1
19757.00000000,1
19758.00000000,1
19759.00000000,1
19760.00000000,1
19761.00000000,1
19762.00000000,1
19763.00000000,1
19764.00000000,1
19765.00000000,1
19766.00000000,1
19767.00000000,1
19768.00000000,1
19769.00000000,1
19770.00000000,1
19771.00000000,1
19772.00000000,1
19773.00000000,1
19774.00000000,1
19775.00000000,1
19776.00000000,1
19777.00000000,1
19778.00000000,1
19779.00000000,1
19780.00000000,1
19781.00000000,1
19782.00000000,1
19783.00000000,1
19784.00000000,1
19785.00000000,1
19786.00000000,1
19787.00000000,1
19788.00000000,1
19789.00000000,1
19790.00000000,1
19791.00000000,1
19792.00000000,1
19793.00000000,1
19794.00000000,1
19795.00000000,1
19796.00000000,1
19797.00000000,1
19798.00000000,1
19799.00000000,1
19800.00000000,1
19801.00000000,1
19802.00000000,1
19803.00000000,1
19804.00000000,1
19805.00000000,1
19806.00000000,1
19807.00000000,1
19808.00000000,1
19809.00000000,1
19810.00000000,1
19811.00000000,1
19812.00000000,1
19813.00000000,1
19814.00000000,1
19815.00000000,1
19816.00000000,1
19817.00000000,1
19818.00000000,1
19819.00000000,1
19820.00000000,1
19821.00000000,1
19822.00000000,1
19823.00000000,1
19824.00000000,1
19825.00000000,1
19826.00000000,1
19827.00000000,1
19828.00000000,1
19829.00000000,1
19830.00000000,1
19831.00000000,1
19832.00000000,1
19833.00000000,1
19834.00000000,1
19835.00000000,1
19836.00000000,1
19837.00000000,1
19838.00000000,1
19839.00000000,1
19840.00000000,1
19841.00000000,1
19842.00000000,1
19843.00000000,1
19844.00000000,1
19845.00000000,1
19846.00000000,1
19847.00000000,1
19848.00000000,1
19849.00000000,1
19850.00000000,1
19851.00000000,1
19852.00000000,1
19853.00000000,1
19854.00000000,1
19855.00000000,1
19856.00000000,1
19857.00000000,1
19858.00000000,1
19859.00000000,1
19860.00000000,1
19861.00000000,1
19862.00000000,1
19863.00000000,1
19864.00000000,1
19865.00000000,1
19866.00000000,1
19867.00000000,1
19868.00000000,1
19869.00000000,1
19870.00000000,1
19871.00000000,1
19872.00000000,1
19873.00000000,1
19874.00000000,1
19875.00000000,1
19876.00000000,1
19877.00000000,1
19878.00000000,1
19879.00000000,1
19880.00000000,1
19881.00000000,1
19882.00000000,1
19883.00000000,1
19884.00000000,1
19885.00000000,1
19886.00000000,1
19887.00000000,1
19888.00000000,1
19889.00000000,1
19890.00000000,1
19891.00000000,1
19892.00000000,1
19893.00000000,1
19894.00000000,1
19895.00000000,1
19896.00000000,1
19897.00000000,1
19898.00000000,1
19899.00000000,1
19900.00000000,1
19901.00000000,1
19902.00000000,1
19903.00000000,1
19904.00000000,1
19905.00000000,1
19906.00000000,1
19907.00000000,1
19908.00000000,1
19909.00000000,1
19910.00000000,1
19911.00000000,1
19912.00000000,1
19913.00000000,1
19914.00000000,1
19915.00000000,1
19916.00000000,1
19917.00000000,1
19918.00000000,1
19919.00000000,1
19920.00000000,1
19921.00000000,1
19922.00000000,1
19923.00000000,1
19924.00000000,1
19925.00000000,1
19926.00000000,1
19927.00000000,1
19928.00000000,1
19929.00000000,1
19930.00000000,1
19931.00000000,1
19932.00000000,1
19933.00000000,1
19934.00000000,1
19935.00000000,1
19936.00000000,1
19937.00000000,1
19938.00000000,1
19939.00000000,1
19940.00000000,1
19941.00000000,1
19942.00000000,1
19943.00000000,1
19944.00000000,1
19945.00000000,1
19946.00000000,1
19947.00000000,1
19948.00000000,1
19949.00000000,1
19950.00000000,1
19951.00000000,1
19952.00000000,1
19953.00000000,1
19954.00000000,1
19955.00000000,1
19956.00000000,1
19957.00000000,1
19958.00000000,1
19959.00000000,1
19960.00000000,1
19961.00000000,1
19962.00000000,1
19963.00000000,1
19964.00000000,1
19965.00000000,1
19966.00000000,1
19967.00000000,1
19968.00000000,1
19969.00000000,1
19970.00000000,1
19971.00000000,1
19972.00000000,1
19973.00000000,1
19974.00000000,1
19975.00000000,1
19976.00000000,1
19977.00000000,1
19978.00000000,1
19979.00000000,1
19980.00000000,1
19981.00000000,1
19982.00000000,1
19983.00000000,1
19984.00000000,1
19985.00000000,1
19986.00000000,1
19987.00000000,1
19988.00000000,1
19989.00000000,1
19990.00000000,1
19991.00000000,1
19992.00000000,1
19993.00000000,1
19994.00000000,1
19995.00000000,1
19996.00000000,1
19997.00000000,1
19998.00000000,1
19999.00000000,1
20000.00000000,1
20001.00000000,1
20002.00000000,1
20003.00000000,1
20004.00000000,1
20005.00000000,1
20006.00000000,1
20007.00000000,1
20008.00000000,1
20009.00000000,1
20010.00000000,1
20011.00000000,1
20012.00000000,1
20013.00000000,1
20014.00000000,1
20015.00000000,1
20016.00000000,1
20017.00000000,1
20018.00000000,1
20019.00000000,1
20020.00000000,1
20021.00000000,1
20022.00000000,1
20023.00000000,1
20024.00000000,1
20025.00000000,1
20026.00000000,1
20027.00000000,1
20028.00000000,1
20029.00000000,1
20030.00000000,1
20031.00000000,1
20032.00000000,1
20033.00000000,1
20034.00000000,1
20035.00000000,1
20036.00000000,1
20037.00000000,1
20038.00000000,1
20039.00000000,1
20040.00000000,1
20041.00000000,1
20042.00000000,1
20043.00000000,1
20044.00000000,1
20045.00000000,1
20046.00000000,1
20047.00000000,1
20048.00000000,1
20049.00000000,1
20050.00000000,1
20051.00000000,1
20052.00000000,1
20053.00000000,1
20054.00000000,1
20055.00000000,1
20056.00000000,1
20057.00000000,1
20058.00000000,1
20059.00000000,1
20060.00000000,1
20061.00000000,1
20062.00000000,1
20063.00000000,1
20064.00000000,1
20065.00000000,1
20066.00000000,1
20067.00000000,1
20068.00000000,1
20069.00000000,1
20070.00000000,1
20071.00000000,1
20072.00000000,1
20073.00000000,1
20074.00000000,1
20075.00000000,1
20076.00000000,1
20077.00000000,1
20078.00000000,1
20079.00000000,1
20080.00000000,1
20081.00000000,1
20082.00000000,1
20083.00000000,1
20084.00000000,1
20085.00000000,1
20086.00000000,1
20087.00000000,1
20088.00000000,1
20089.00000000,1
20090.00000000,1
20091.00000000,1
20092.00000000,1
20093.00000000,1
20094.00000000,1
20095.00000000,1
20096.00000000,1
20097.00000000,1
20098.00000000,1
20099.00000000,1
20100.00000000,1
20101.00000000,1
20102.00000000,1
20103.00000000,1
20104.00000000,1
20105.00000000,1
20106.00000000,1
20107.00000000,1
20108.00000000,1
20109.00000000,1
20110.00000000,1
20111.00000000,1
20112.00000000,1
20113.00000000,1
20114.00000000,1
20115.00000000,1
20116.00000000,1
20117.00000000,1
20118.00000000,1
20119.00000000,1
20120.00000000,1
20121.00000000,1
20122.00000000,1
20123.00000000,1
20124.00000000,1
20125.00000000,1
20126.00000000,1
20127.00000000,1
20128.00000000,1
20129.00000000,1
20130.00000000,1
20131.00000000,1
20132.00000000,1
20133.00000000,1
20134.00000000,1
20135.00000000,1
20136.00000000,1
20137.00000000,1
20138.00000000,1
20139.00000000,1
20140.00000000,1
20141.00000000,1
20142.00000000,1
20143.00000000,1
20144.00000000,1
20145.00000000,1
20146.00000000,1
20147.00000000,1
20148.00000000,1
20149.00000000,1
20150.00000000,1
20151.00000000,1
20152.00000000,1
20153.00000000,1
20154.00000000,1
20155.00000000,1
20156.00000000,1
20157.00000000,1
20158.00000000,1
20159.00000000,1
20160.00000000,1
20161.00000000,1
20162.00000000,1
20163.00000000,1
20164.00000000,1
20165.00000000,1
20166.00000000,1
20167.00000000,1
20168.00000000,1
20169.00000000,1
20170.00000000,1
20171.00000000,1
20172.00000000,1
20173.00000000,1
20174.00000000,1
20175.00000000,1
20176.00000000,1
20177.00000000,1
20178.00000000,1
20179.00000000,1
20180.00000000,1
20181.00000000,1
20182.00000000,1
20183.00000000,1
20184.00000000,1
20185.00000000,1
20186.00000000,1
20187.00000000,1
20188.00000000,1
20189.00000000,1
20190.00000000,1
20191.00000000,1
20192.00000000,1
20193.00000000,1
20194.00000000,1
20195.00000000,1
20196.00000000,1
20197.00000000,1
20198.00000000,1
20199.00000000,1
20200.00000000,1
20201.00000000,1
20202.00000000,1
20203.00000000,1
20204.00000000,1
20205.00000000,1
20206.00000000,1
20207.00000000,1
20208.00000000,1
20209.00000000,1
20210.00000000,1
20211.00000000,1
20212.00000000,1
20213.00000000,1
20214.00000000,1
20215.00000000,1
20216.00000000,1
20217.00000000,1
20218.00000000,1
20219.00000000,1
20220.00000000,1
20221.00000000,1
20222.00000000,1
20223.00000000,1
20224.00000000,1
20225.00000000,1
20226.00000000,1
20227.00000000,1
20228.00000000,1
20229.00000000,1
20230.00000000,1
20231.00000000,1
20232.00000000,1
20233.00000000,1
20234.00000000,1
20235.00000000,1
20236.00000000,1
20237.00000000,1
20238.00000000,1
20239.00000000,1
20240.00000000,1
20241.00000000,1
20242.00000000,1
20243.00000000,1
20244.00000000,1
20245.00000000,1
20246.00000000,1
20247.00000000,1
20248.00000000,1
20249.00000000,1
20250.00000000,1
20251.00000000,1
20252.00000000,1
20253.00000000,1
20254.00000000,1
20255.00000000,1
20256.00000000,1
20257.00000000,1
20258.00000000,1
20259.00000000,1
20260.00000000,1
20261.00000000,1
20262.00000000,1
20263.00000000,1
20264.00000000,1
20265.00000000,1
20266.00000000,1
20267.00000000,1
20268.00000000,1
20269.00000000,1
20270.00000000,1
20271.00000000,1
20272.00000000,1
20273.00000000,1
20274.00000000,1
20275.00000000,1
20276.00000000,1
20277.00000000,1
20278.00000000,1
20279.00000000,1
20280.00000000,1
20281.00000000,1
20282.00000000,1
20283.00000000,1
20284.00000000,1
20285.00000000,1
20286.00000000,1
20287.00000000,1
20288.00000000,1
20289.00000000,1
20290.00000000,1
20291.00000000,1
20292.00000000,1
20293.00000000,1
20294.00000000,1
20295.00000000,1
20296.00000000,1
20297.00000000,1
20298.00000000,1
20299.00000000,1
20300.00000000,1
20301.00000000,1
20302.00000000,1
20303.00000000,1
20304.00000000,1
20305.00000000,1
20306.00000000,1
20307.00000000,1
20308.00000000,1
20309.00000000,1
20310.00000000,1
20311.00000000,1
20312.00000000,1
20313.00000000,1
20314.00000000,1
20315.00000000,1
20316.00000000,1
20317.00000000,1
20318.00000000,1
20319.00000000,1
20320.00000000,1
20321.00000000,1
20322.00000000,1
20323.00000000,1
20324.00000000,1
20325.00000000,1
20326.00000000,1
20327.00000000,1
20328.00000000,1
20329.00000000,1
20330.00000000,1
20331.00000000,1
20332.00000000,1
20333.00000000,1
20334.00000000,1
20335.00000000,1
20336.00000000,1
20337.00000000,1
20338.00000000,1
20339.00000000,1
20340.00000000,1
20341.00000000,1
20342.00000000,1
20343.00000000,1
20344.00000000,1
20345.00000000,1
20346.00000000,1
20347.00000000,1
20348.00000000,1
20349.00000000,1
20350.00000000,1
20351.00000000,1
20352.00000000,1
20353.00000000,1
20354.00000000,1
20355.00000000,1
20356.00000000,1
20357.00000000,1
20358.00000000,1
20359.00000000,1
20360.00000000,1
20361.00000000,1
20362.00000000,1
20363.00000000,1
20364.00000000,1
20365.00000000,1
20366.00000000,1
20367.00000000,1
20368.00000000,1
20369.00000000,1
20370.00000000,1
20371.00000000,1
20372.00000000,1
20373.00000000,1
20374.00000000,1
20375.00000000,1
20376.00000000,1
20377.00000000,1
20378.00000000,1
20379.00000000,1
20380.00000000,1
20381.00000000,1
20382.00000000,1
20383.00000000,1
20384.00000000,1
20385.00000000,1
20386.00000000,1
20387.00000000,1
20388.00000000,1
20389.00000000,1
20390.00000000,1
20391.00000000,1
20392.00000000,1
20393.00000000,1
20394.00000000,1
20395.00000000,1
20396.00000000,1
20397.00000000,1
20398.00000000,1
20399.00000000,1
20400.00000000,1
20401.00000000,1
20402.00000000,1
20403.00000000,1
20404.00000000,1
20405.00000000,1
20406.00000000,1
20407.00000000,1
20408.00000000,1
20409.00000000,1
20410.00000000,1
20411.00000000,1
20412.00000000,1
20413.00000000,1
20414.00000000,1
20415.00000000,1
20416.00000000,1
20417.00000000,1
20418.00000000,1
20419.00000000,1
20420.00000000,1
20421.00000000,1
20422.00000000,1
20423.00000000,1
20424.00000000,1
20425.00000000,1
20426.00000000,1
20427.00000000,1
20428.00000000,1
20429.00000000,1
20430.00000000,1
20431.00000000,1
20432.00000000,1
20433.00000000,1
20434.00000000,1
20435.00000000,1
20436.00000000,1
20437.00000000,1
20438.00000000,1
20439.00000000,1
20440.00000000,1
20441.00000000,1
20442.00000000,1
20443.00000000,1
20444.00000000,1
20445.00000000,1
20446.00000000,1
20447.00000000,1
20448.00000000,1
20449.00000000,1
20450.00000000,1
20451.00000000,1
20452.00000000,1
20453.00000000,1
20454.00000000,1
20455.00000000,1
20456.00000000,1
20457.00000000,1
20458.00000000,1
20459.00000000,1
20460.00000000,1
20461.00000000,1
20462.00000000,1
20463.00000000,1
20464.00000000,1
20465.00000000,1
20466.00000000,1
20467.00000000,1
20468.00000000,1
20469.00000000,1
20470.00000000,1
20471.00000000,1
20472.00000000,1
20473.00000000,1
20474.00000000,1
20475.00000000,1
20476.00000000,1
20477.00000000,1
20478.00000000,1
20479.00000000,1
20480.00000000,1
20481.00000000,1
20482.00000000,1
20483.00000000,1
20484.00000000,1
20485.00000000,1
20486.00000000,1
20487.00000000,1
20488.00000000,1
20489.00000000,1
20490.00000000,1
20491.00000000,1
20492.00000000,1
20493.00000000,1
20494.00000000,1
20495.00000000,1
20496.00000000,1
20497.00000000,1
20498.00000000,1
20499.00000000,1
20500.00000000,1
20501.00000000,1
20502.00000000,1
20503.00000000,1
20504.00000000,1
20505.00000000,1
20506.00000000,1
20507.00000000,1
20508.00000000,1
20509.00000000,1
20510.00000000,1
20511.00000000,1
20512.00000000,1
20513.00000000,1
20514.00000000,1
20515.00000000,1
20516.00000000,1
20517.00000000,1
20518.00000000,1
20519.00000000,1
20520.00000000,1
20521.00000000,1
20522.00000000,1
20523.00000000,1
20524.00000000,1
20525.00000000,1
20526.00000000,1
20527.00000000,1
20528.00000000,1
20529.00000000,1
20530.00000000,1
20531.00000000,1
20532.00000000,1
20533.00000000,1
20534.00000000,1
20535.00000000,1
20536.00000000,1
20537.00000000,1
20538.00000000,1
20539.00000000,1
20540.00000000,1
20541.00000000,1
20542.00000000,1
20543.00000000,1
20544.00000000,1
20545.00000000,1
20546.00000000,1
20547.00000000,1
20548.00000000,1
20549.00000000,1
20550.00000000,1
20551.00000000,1
20552.00000000,1
20553.00000000,1
20554.00000000,1
20555.00000000,1
20556.00000000,1
20557.00000000,1
20558.00000000,1
20559.00000000,1
20560.00000000,1
20561.00000000,1
20562.00000000,1
20563.00000000,1
20564.00000000,1
20565.00000000,1
20566.00000000,1
20567.00000000,1
20568.00000000,1
20569.00000000,1
20570.00000000,1
20571.00000000,1
20572.00000000,1
20573.00000000,1
20574.00000000,1
20575.00000000,1
20576.00000000,1
20577.00000000,1
20578.00000000,1
20579.00000000,1
20580.00000000,1
20581.00000000,1
20582.00000000,1
20583.00000000,1
20584.00000000,1
20585.00000000,1
20586.00000000,1
20587.00000000,1
20588.00000000,1
20589.00000000,1
20590.00000000,1
20591.00000000,1
20592.00000000,1
20593.00000000,1
20594.00000000,1
20595.00000000,1
20596.00000000,1
20597.00000000,1
20598.00000000,1
20599.00000000,1
20600.00000000,1
20601.00000000,1
20602.00000000,1
20603.00000000,1
20604.00000000,1
20605.00000000,1
20606.00000000,1
20607.00000000,1
20608.00000000,1
20609.00000000,1
20610.00000000,1
20611.00000000,1
20612.00000000,1
20613.00000000,1
20614.00000000,1
20615.00000000,1
20616.00000000,1
20617.00000000,1
20618.00000000,1
20619.00000000,1
20620.00000000,1
20621.00000000,1
20622.00000000,1
20623.00000000,1
20624.00000000,1
20625.00000000,1
20626.00000000,1
20627.00000000,1
20628.00000000,1
20629.00000000,1
20630.00000000,1
20631.00000000,1
20632.00000000,1
20633.00000000,1
20634.00000000,1
20635.00000000,1
20636.00000000,1
20637.00000000,1
20638.00000000,1
20639.00000000,1
20640.00000000,1
20641.00000000,1
20642.00000000,1
20643.00000000,1
20644.00000000,1
20645.00000000,1
20646.00000000,1
20647.00000000,1
20648.00000000,1
20649.00000000,1
20650.00000000,1
20651.00000000,1
20652.00000000,1
20653.00000000,1
20654.00000000,1
20655.00000000,1
20656.00000000,1
20657.00000000,1
20658.00000000,1
20659.00000000,1
20660.00000000,1
20661.00000000,1
20662.00000000,1
20663.00000000,1
20664.00000000,1
20665.00000000,1
20666.00000000,1
20667.00000000,1
20668.00000000,1
20669.00000000,1
20670.00000000,1
20671.00000000,1
20672.00000000,1
20673.00000000,1
20674.00000000,1
20675.00000000,1
20676.00000000,1
20677.00000000,1
20678.00000000,1
20679.00000000,1
20680.00000000,1
20681.00000000,1
20682.00000000,1
20683.00000000,1
20684.00000000,1
20685.00000000,1
20686.00000000,1
20687.00000000,1
20688.00000000,1
20689.00000000,1
20690.00000000,1
20691.00000000,1
20692.00000000,1
20693.00000000,1
20694.00000000,1
20695.00000000,1
20696.00000000,1
20697.00000000,1
20698.00000000,1
20699.00000000,1
20700.00000000,1
20701.00000000,1
20702.00000000,1
20703.00000000,1
20704.00000000,1
20705.00000000,1
20706.00000000,1
20707.00000000,1
20708.00000000,1
20709.00000000,1
20710.00000000,1
20711.00000000,1
20712.00000000,1
20713.00000000,1
20714.00000000,1
20715.00000000,1
20716.00000000,1
20717.00000000,1
20718.00000000,1
20719.00000000,1
20720.00000000,1
20721.00000000,1
20722.00000000,1
20723.00000000,1
20724.00000000,1
20725.00000000,1
20726.00000000,1
20727.00000000,1
20728.00000000,1
20729.00000000,1
20730.00000000,1
20731.00000000,1
20732.00000000,1
20733.00000000,1
20734.00000000,1
20735.00000000,1
20736.00000000,1
20737.00000000,1
20738.00000000,1
20739.00000000,1
20740.00000000,1
20741.00000000,1
20742.00000000,1
20743.00000000,1
20744.00000000,1
20745.00000000,1
20746.00000000,1
20747.00000000,1
20748.00000000,1
20749.00000000,1
20750.00000000,1
20751.00000000,1
20752.00000000,1
20753.00000000,1
20754.00000000,1
20755.00000000,1
20756.00000000,1
20757.00000000,1
20758.00000000,1
20759.00000000,1
20760.00000000,1
20761.00000000,1
20762.00000000,1
20763.00000000,1
20764.00000000,1
20765.00000000,1
20766.00000000,1
20767.00000000,1
20768.00000000,1
20769.00000000,1
20770.00000000,1
20771.00000000,1
20772.00000000,1
20773.00000000,1
20774.00000000,1
20775.00000000,1
20776.00000000,1
20777.00000000,1
20778.00000000,1
20779.00000000,1
20780.00000000,1
20781.00000000,1
20782.00000000,1
20783.00000000,1
20784.00000000,1
20785.00000000,1
20786.00000000,1
20787.00000000,1
20788.00000000,1
20789.00000000,1
20790.00000000,1
20791.00000000,1
20792.00000000,1
20793.00000000,1
20794.00000000,1
20795.00000000,1
20796.00000000,1
20797.00000000,1
20798.00000000,1
20799.00000000,1
20800.00000000,1
20801.00000000,1
20802.00000000,1
20803.00000000,1
20804.00000000,1
20805.00000000,1
20806.00000000,1
20807.00000000,1
20808.00000000,1
20809.00000000,1
20810.00000000,1
20811.00000000,1
20812.00000000,1
20813.00000000,1
20814.00000000,1
20815.00000000,1
20816.00000000,1
20817.00000000,1
20818.00000000,1
20819.00000000,1
20820.00000000,1
20821.00000000,1
20822.00000000,1
20823.00000000,1
20824.00000000,1
20825.00000000,1
20826.00000000,1
20827.00000000,1
20828.00000000,1
20829.00000000,1
20830.00000000,1
20831.00000000,1
20832.00000000,1
20833.00000000,1
20834.00000000,1
20835.00000000,1
20836.00000000,1
20837.00000000,1
20838.00000000,1
20839.00000000,1
20840.00000000,1
20841.00000000,1
20842.00000000,1
20843.00000000,1
20844.00000000,1
20845.00000000,1
20846.00000000,1
20847.00000000,1
20848.00000000,1
20849.00000000,1
20850.00000000,1
20851.00000000,1
20852.00000000,1
20853.00000000,1
20854.00000000,1
20855.00000000,1
20856.00000000,1
20857.00000000,1
20858.00000000,1
20859.00000000,1
20860.00000000,1
20861.00000000,1
20862.00000000,1
20863.00000000,1
20864.00000000,1
20865.00000000,1
20866.00000000,1
20867.00000000,1
20868.00000000,1
20869.00000000,1
20870.00000000,1
20871.00000000,1
20872.00000000,1
20873.00000000,1
20874.00000000,1
20875.00000000,1
20876.00000000,1
20877.00000000,1
20878.00000000,1
20879.00000000,1
20880.00000000,1
20881.00000000,1
20882.00000000,1
20883.00000000,1
20884.00000000,1
20885.00000000,1
20886.00000000,1
20887.00000000,1
20888.00000000,1
20889.00000000,1
20890.00000000,1
20891.00000000,1
20892.00000000,1
20893.00000000,1
20894.00000000,1
20895.00000000,1
20896.00000000,1
20897.00000000,1
20898.00000000,1
20899.00000000,1
20900.00000000,1
20901.00000000,1
20902.00000000,1
20903.00000000,1
20904.00000000,1
20905.00000000,1
20906.00000000,1
20907.00000000,1
20908.00000000,1
20909.00000000,1
20910.00000000,1
20911.00000000,1
20912.00000000,1
20913.00000000,1
