time [s],cadence [spm] (/api/datatype/53/)
19706.00000000,0
19707.00000000,0
19708.00000000,0
19709.00000000,0
19710.00000000,0
19711.00000000,0
19712.00000000,0
19713.00000000,0
19714.00000000,0
19715.00000000,0
19716.00000000,0
19717.00000000,0
19718.00000000,0
19719.00000000,0
19720.00000000,0
19721.00000000,0
19722.00000000,0
19723.00000000,0
19724.00000000,0
19725.00000000,0
19726.00000000,0
19727.00000000,0
19728.00000000,0
19729.00000000,0
19730.00000000,0
19731.00000000,0
19732.00000000,0
19733.00000000,0
19734.00000000,0
19735.00000000,0
19736.00000000,0
19737.00000000,0
19738.00000000,0
19739.00000000,0
19740.00000000,0
19741.00000000,0
19742.00000000,0
19743.00000000,0
19744.00000000,0
19745.00000000,0
19746.00000000,0
19747.00000000,0
19748.00000000,0
19749.00000000,0
19750.00000000,0
19751.00000000,0
19752.00000000,0
19753.00000000,0
19754.00000000,0
19755.00000000,0
19756.00000000,0
19757.00000000,0
19758.00000000,0
19759.00000000,0
19760.00000000,0
19761.00000000,0
19762.00000000,0
19763.00000000,0
19764.00000000,0
19765.00000000,0
19766.00000000,0
19767.00000000,0
19768.00000000,0
19769.00000000,0
19770.00000000,0
19771.00000000,0
19772.00000000,0
19773.00000000,0
19774.00000000,0
19775.00000000,0
19776.00000000,0
19777.00000000,0
19778.00000000,0
19779.00000000,0
19780.00000000,0
19781.00000000,0
19782.00000000,0
19783.00000000,0
19784.00000000,0
19785.00000000,0
19786.00000000,0
19787.00000000,0
19788.00000000,0
19789.00000000,0
19790.00000000,0
19791.00000000,0
19792.00000000,0
19793.00000000,0
19794.00000000,0
19795.00000000,0
19796.00000000,0
19797.00000000,0
19798.00000000,0
19799.00000000,0
19800.00000000,0
19801.00000000,0
19802.00000000,0
19803.00000000,0
19804.00000000,0
19805.00000000,0
19806.00000000,0
19807.00000000,0
19808.00000000,0
19809.00000000,0
19810.00000000,0
19811.00000000,0
19812.00000000,0
19813.00000000,0
19814.00000000,0
19815.00000000,0
19816.00000000,0
19817.00000000,0
19818.00000000,0
19819.00000000,0
19820.00000000,0
19821.00000000,0
19822.00000000,0
19823.00000000,0
19824.00000000,0
19825.00000000,0
19826.00000000,0
19827.00000000,0
19828.00000000,0
19829.00000000,0
19830.00000000,0
19831.00000000,0
19832.00000000,0
19833.00000000,0
19834.00000000,0
19835.00000000,0
19836.00000000,0
19837.00000000,0
19838.00000000,0
19839.00000000,0
19840.00000000,0
19841.00000000,0
19842.00000000,0
19843.00000000,0
19844.00000000,0
19845.00000000,0
19846.00000000,0
19847.00000000,0
19848.00000000,0
19849.00000000,0
19850.00000000,0
19851.00000000,0
19852.00000000,0
19853.00000000,0
19854.00000000,0
19855.00000000,0
19856.00000000,0
19857.00000000,0
19858.00000000,0
19859.00000000,0
19860.00000000,0
19861.00000000,0
19862.00000000,0
19863.00000000,0
19864.00000000,0
19865.00000000,0
19866.00000000,0
19867.00000000,0
19868.00000000,0
19869.00000000,0
19870.00000000,0
19871.00000000,0
19872.00000000,0
19873.00000000,0
19874.00000000,0
19875.00000000,0
19876.00000000,0
19877.00000000,0
19878.00000000,0
19879.00000000,0
19880.00000000,0
19881.00000000,0
19882.00000000,0
19883.00000000,0
19884.00000000,0
19885.00000000,0
19886.00000000,0
19887.00000000,0
19888.00000000,0
19889.00000000,0
19890.00000000,0
19891.00000000,0
19892.00000000,0
19893.00000000,0
19894.00000000,0
19895.00000000,0
19896.00000000,0
19897.00000000,0
19898.00000000,0
19899.00000000,0
19900.00000000,0
19901.00000000,0
19902.00000000,0
19903.00000000,0
19904.00000000,0
19905.00000000,0
19906.00000000,0
19907.00000000,0
19908.00000000,0
19909.00000000,0
19910.00000000,0
19911.00000000,0
19912.00000000,0
19913.00000000,0
19914.00000000,0
19915.00000000,0
19916.00000000,0
19917.00000000,0
19918.00000000,0
19919.00000000,0
19920.00000000,0
19921.00000000,0
19922.00000000,0
19923.00000000,0
19924.00000000,0
19925.00000000,0
19926.00000000,0
19927.00000000,0
19928.00000000,0
19929.00000000,0
19930.00000000,0
19931.00000000,0
19932.00000000,0
19933.00000000,0
19934.00000000,0
19935.00000000,0
19936.00000000,0
19937.00000000,0
19938.00000000,0
19939.00000000,0
19940.00000000,0
19941.00000000,0
19942.00000000,0
19943.00000000,0
19944.00000000,0
19945.00000000,0
19946.00000000,0
19947.00000000,0
19948.00000000,0
19949.00000000,0
19950.00000000,0
19951.00000000,0
19952.00000000,0
19953.00000000,0
19954.00000000,0
19955.00000000,0
19956.00000000,0
19957.00000000,0
19958.00000000,0
19959.00000000,0
19960.00000000,0
19961.00000000,0
19962.00000000,0
19963.00000000,0
19964.00000000,32
19965.00000000,55
19966.00000000,69
19967.00000000,84
19968.00000000,99
19969.00000000,104
19970.00000000,101
19971.00000000,93
19972.00000000,83
19973.00000000,73
19974.00000000,54
19975.00000000,32
19976.00000000,0
19977.00000000,37
19978.00000000,36
19979.00000000,0
19980.00000000,0
19981.00000000,0
19982.00000000,0
19983.00000000,0
19984.00000000,0
19985.00000000,0
19986.00000000,0
19987.00000000,0
19988.00000000,0
19989.00000000,0
19990.00000000,0
19991.00000000,0
19992.00000000,0
19993.00000000,0
19994.00000000,0
19995.00000000,0
19996.00000000,0
19997.00000000,0
19998.00000000,0
19999.00000000,0
20000.00000000,0
20001.00000000,0
20002.00000000,0
20003.00000000,0
20004.00000000,0
20005.00000000,0
20006.00000000,0
20007.00000000,0
20008.00000000,0
20009.00000000,0
20010.00000000,0
20011.00000000,0
20012.00000000,0
20013.00000000,0
20014.00000000,0
20015.00000000,0
20016.00000000,0
20017.00000000,0
20018.00000000,0
20019.00000000,0
20020.00000000,0
20021.00000000,0
20022.00000000,0
20023.00000000,0
20024.00000000,0
20025.00000000,0
20026.00000000,0
20027.00000000,0
20028.00000000,0
20029.00000000,0
20030.00000000,0
20031.00000000,0
20032.00000000,0
20033.00000000,0
20034.00000000,0
20035.00000000,0
20036.00000000,0
20037.00000000,0
20038.00000000,0
20039.00000000,0
20040.00000000,0
20041.00000000,0
20042.00000000,0
20043.00000000,0
20044.00000000,0
20045.00000000,0
20046.00000000,0
20047.00000000,0
20048.00000000,0
20049.00000000,0
20050.00000000,0
20051.00000000,0
20052.00000000,0
20053.00000000,0
20054.00000000,0
20055.00000000,0
20056.00000000,0
20057.00000000,0
20058.00000000,0
20059.00000000,0
20060.00000000,0
20061.00000000,0
20062.00000000,0
20063.00000000,0
20064.00000000,0
20065.00000000,0
20066.00000000,0
20067.00000000,0
20068.00000000,0
20069.00000000,0
20070.00000000,0
20071.00000000,0
20072.00000000,0
20073.00000000,0
20074.00000000,0
20075.00000000,0
20076.00000000,0
20077.00000000,0
20078.00000000,0
20079.00000000,0
20080.00000000,0
20081.00000000,0
20082.00000000,0
20083.00000000,0
20084.00000000,0
20085.00000000,0
20086.00000000,0
20087.00000000,0
20088.00000000,0
20089.00000000,0
20090.00000000,0
20091.00000000,0
20092.00000000,0
20093.00000000,0
20094.00000000,0
20095.00000000,0
20096.00000000,0
20097.00000000,0
20098.00000000,0
20099.00000000,0
20100.00000000,0
20101.00000000,0
20102.00000000,0
20103.00000000,0
20104.00000000,0
20105.00000000,0
20106.00000000,0
20107.00000000,0
20108.00000000,0
20109.00000000,0
20110.00000000,0
20111.00000000,0
20112.00000000,0
20113.00000000,0
20114.00000000,0
20115.00000000,0
20116.00000000,0
20117.00000000,0
20118.00000000,0
20119.00000000,0
20120.00000000,0
20121.00000000,0
20122.00000000,0
20123.00000000,0
20124.00000000,0
20125.00000000,0
20126.00000000,0
20127.00000000,0
20128.00000000,0
20129.00000000,0
20130.00000000,0
20131.00000000,0
20132.00000000,0
20133.00000000,0
20134.00000000,0
20135.00000000,0
20136.00000000,0
20137.00000000,0
20138.00000000,0
20139.00000000,0
20140.00000000,0
20141.00000000,0
20142.00000000,0
20143.00000000,0
20144.00000000,0
20145.00000000,0
20146.00000000,0
20147.00000000,0
20148.00000000,0
20149.00000000,0
20150.00000000,0
20151.00000000,0
20152.00000000,0
20153.00000000,0
20154.00000000,0
20155.00000000,0
20156.00000000,0
20157.00000000,0
20158.00000000,0
20159.00000000,0
20160.00000000,0
20161.00000000,0
20162.00000000,0
20163.00000000,0
20164.00000000,63
20165.00000000,98
20166.00000000,98
20167.00000000,84
20168.00000000,73
20169.00000000,57
20170.00000000,0
20171.00000000,0
20172.00000000,0
20173.00000000,0
20174.00000000,0
20175.00000000,0
20176.00000000,0
20177.00000000,0
20178.00000000,0
20179.00000000,0
20180.00000000,0
20181.00000000,0
20182.00000000,0
20183.00000000,0
20184.00000000,0
20185.00000000,0
20186.00000000,0
20187.00000000,0
20188.00000000,0
20189.00000000,0
20190.00000000,0
20191.00000000,0
20192.00000000,0
20193.00000000,0
20194.00000000,0
20195.00000000,0
20196.00000000,0
20197.00000000,0
20198.00000000,0
20199.00000000,0
20200.00000000,0
20201.00000000,0
20202.00000000,0
20203.00000000,0
20204.00000000,0
20205.00000000,0
20206.00000000,0
20207.00000000,0
20208.00000000,0
20209.00000000,0
20210.00000000,0
20211.00000000,0
20212.00000000,0
20213.00000000,0
20214.00000000,0
20215.00000000,0
20216.00000000,0
20217.00000000,0
20218.00000000,0
20219.00000000,0
20220.00000000,0
20221.00000000,0
20222.00000000,0
20223.00000000,0
20224.00000000,0
20225.00000000,0
20226.00000000,0
20227.00000000,0
20228.00000000,0
20229.00000000,0
20230.00000000,0
20231.00000000,0
20232.00000000,0
20233.00000000,0
20234.00000000,0
20235.00000000,0
20236.00000000,0
20237.00000000,0
20238.00000000,0
20239.00000000,0
20240.00000000,0
20241.00000000,0
20242.00000000,0
20243.00000000,0
20244.00000000,0
20245.00000000,0
20246.00000000,0
20247.00000000,0
20248.00000000,0
20249.00000000,0
20250.00000000,0
20251.00000000,0
20252.00000000,0
20253.00000000,0
20254.00000000,0
20255.00000000,0
20256.00000000,0
20257.00000000,0
20258.00000000,0
20259.00000000,0
20260.00000000,0
20261.00000000,0
20262.00000000,0
20263.00000000,0
20264.00000000,0
20265.00000000,0
20266.00000000,0
20267.00000000,0
20268.00000000,0
20269.00000000,0
20270.00000000,0
20271.00000000,0
20272.00000000,0
20273.00000000,0
20274.00000000,0
20275.00000000,0
20276.00000000,0
20277.00000000,0
20278.00000000,0
20279.00000000,0
20280.00000000,0
20281.00000000,0
20282.00000000,0
20283.00000000,0
20284.00000000,0
20285.00000000,0
20286.00000000,0
20287.00000000,0
20288.00000000,0
20289.00000000,0
20290.00000000,0
20291.00000000,0
20292.00000000,0
20293.00000000,0
20294.00000000,0
20295.00000000,0
20296.00000000,0
20297.00000000,0
20298.00000000,0
20299.00000000,0
20300.00000000,0
20301.00000000,0
20302.00000000,0
20303.00000000,0
20304.00000000,0
20305.00000000,0
20306.00000000,0
20307.00000000,0
20308.00000000,0
20309.00000000,0
20310.00000000,0
20311.00000000,0
20312.00000000,0
20313.00000000,0
20314.00000000,0
20315.00000000,0
20316.00000000,0
20317.00000000,0
20318.00000000,0
20319.00000000,0
20320.00000000,0
20321.00000000,0
20322.00000000,0
20323.00000000,0
20324.00000000,0
20325.00000000,0
20326.00000000,0
20327.00000000,0
20328.00000000,0
20329.00000000,0
20330.00000000,0
20331.00000000,0
20332.00000000,0
20333.00000000,0
20334.00000000,0
20335.00000000,0
20336.00000000,0
20337.00000000,0
20338.00000000,0
20339.00000000,0
20340.00000000,0
20341.00000000,0
20342.00000000,0
20343.00000000,0
20344.00000000,0
20345.00000000,0
20346.00000000,0
20347.00000000,0
20348.00000000,0
20349.00000000,0
20350.00000000,0
20351.00000000,0
20352.00000000,0
20353.00000000,0
20354.00000000,0
20355.00000000,0
20356.00000000,0
20357.00000000,0
20358.00000000,0
20359.00000000,0
20360.00000000,0
20361.00000000,0
20362.00000000,0
20363.00000000,0
20364.00000000,0
20365.00000000,0
20366.00000000,0
20367.00000000,0
20368.00000000,0
20369.00000000,0
20370.00000000,0
20371.00000000,0
20372.00000000,0
20373.00000000,0
20374.00000000,0
20375.00000000,0
20376.00000000,0
20377.00000000,0
20378.00000000,0
20379.00000000,0
20380.00000000,0
20381.00000000,0
20382.00000000,0
20383.00000000,0
20384.00000000,0
20385.00000000,0
20386.00000000,0
20387.00000000,0
20388.00000000,0
20389.00000000,0
20390.00000000,0
20391.00000000,0
20392.00000000,0
20393.00000000,0
20394.00000000,0
20395.00000000,0
20396.00000000,0
20397.00000000,0
20398.00000000,0
20399.00000000,0
20400.00000000,0
20401.00000000,0
20402.00000000,0
20403.00000000,0
20404.00000000,0
20405.00000000,0
20406.00000000,0
20407.00000000,0
20408.00000000,0
20409.00000000,0
20410.00000000,0
20411.00000000,0
20412.00000000,0
20413.00000000,0
20414.00000000,0
20415.00000000,0
20416.00000000,0
20417.00000000,0
20418.00000000,0
20419.00000000,0
20420.00000000,0
20421.00000000,0
20422.00000000,0
20423.00000000,0
20424.00000000,0
20425.00000000,0
20426.00000000,0
20427.00000000,0
20428.00000000,0
20429.00000000,0
20430.00000000,59
20431.00000000,98
20432.00000000,111
20433.00000000,110
20434.00000000,109
20435.00000000,108
20436.00000000,108
20437.00000000,108
20438.00000000,105
20439.00000000,103
20440.00000000,99
20441.00000000,91
20442.00000000,80
20443.00000000,71
20444.00000000,65
20445.00000000,51
20446.00000000,0
20447.00000000,0
20448.00000000,0
20449.00000000,0
20450.00000000,0
20451.00000000,0
20452.00000000,0
20453.00000000,0
20454.00000000,0
20455.00000000,0
20456.00000000,0
20457.00000000,0
20458.00000000,0
20459.00000000,0
20460.00000000,0
20461.00000000,0
20462.00000000,0
20463.00000000,0
20464.00000000,0
20465.00000000,0
20466.00000000,0
20467.00000000,0
20468.00000000,0
20469.00000000,0
20470.00000000,0
20471.00000000,0
20472.00000000,0
20473.00000000,0
20474.00000000,0
20475.00000000,0
20476.00000000,0
20477.00000000,0
20478.00000000,0
20479.00000000,0
20480.00000000,0
20481.00000000,0
20482.00000000,0
20483.00000000,0
20484.00000000,0
20485.00000000,0
20486.00000000,52
20487.00000000,118
20488.00000000,172
20489.00000000,182
20490.00000000,133
20491.00000000,69
20492.00000000,53
20493.00000000,68
20494.00000000,73
20495.00000000,69
20496.00000000,54
20497.00000000,0
20498.00000000,0
20499.00000000,0
20500.00000000,0
20501.00000000,0
20502.00000000,0
20503.00000000,0
20504.00000000,0
20505.00000000,0
20506.00000000,0
20507.00000000,0
20508.00000000,0
20509.00000000,0
20510.00000000,0
20511.00000000,0
20512.00000000,0
20513.00000000,0
20514.00000000,0
20515.00000000,0
20516.00000000,0
20517.00000000,0
20518.00000000,0
20519.00000000,0
20520.00000000,0
20521.00000000,0
20522.00000000,0
20523.00000000,0
20524.00000000,0
20525.00000000,0
20526.00000000,0
20527.00000000,0
20528.00000000,0
20529.00000000,0
20530.00000000,0
20531.00000000,0
20532.00000000,0
20533.00000000,0
20534.00000000,0
20535.00000000,0
20536.00000000,0
20537.00000000,0
20538.00000000,0
20539.00000000,0
20540.00000000,0
20541.00000000,0
20542.00000000,0
20543.00000000,0
20544.00000000,0
20545.00000000,0
20546.00000000,0
20547.00000000,0
20548.00000000,0
20549.00000000,0
20550.00000000,0
20551.00000000,0
20552.00000000,0
20553.00000000,0
20554.00000000,0
20555.00000000,0
20556.00000000,0
20557.00000000,0
20558.00000000,0
20559.00000000,0
20560.00000000,0
20561.00000000,0
20562.00000000,0
20563.00000000,0
20564.00000000,0
20565.00000000,0
20566.00000000,0
20567.00000000,0
20568.00000000,0
20569.00000000,0
20570.00000000,0
20571.00000000,0
20572.00000000,0
20573.00000000,0
20574.00000000,0
20575.00000000,0
20576.00000000,0
20577.00000000,0
20578.00000000,0
20579.00000000,0
20580.00000000,0
20581.00000000,0
20582.00000000,0
20583.00000000,0
20584.00000000,0
20585.00000000,0
20586.00000000,0
20587.00000000,0
20588.00000000,0
20589.00000000,0
20590.00000000,0
20591.00000000,0
20592.00000000,0
20593.00000000,0
20594.00000000,0
20595.00000000,0
20596.00000000,0
20597.00000000,0
20598.00000000,0
20599.00000000,0
20600.00000000,0
20601.00000000,0
20602.00000000,50
20603.00000000,78
20604.00000000,84
20605.00000000,81
20606.00000000,78
20607.00000000,78
20608.00000000,79
20609.00000000,80
20610.00000000,84
20611.00000000,74
20612.00000000,37
20613.00000000,0
20614.00000000,0
20615.00000000,0
20616.00000000,0
20617.00000000,0
20618.00000000,34
20619.00000000,37
20620.00000000,0
20621.00000000,0
20622.00000000,0
20623.00000000,0
20624.00000000,0
20625.00000000,0
20626.00000000,0
20627.00000000,0
20628.00000000,0
20629.00000000,0
20630.00000000,0
20631.00000000,0
20632.00000000,0
20633.00000000,0
20634.00000000,0
20635.00000000,0
20636.00000000,0
20637.00000000,46
20638.00000000,74
20639.00000000,69
20640.00000000,34
20641.00000000,0
20642.00000000,0
20643.00000000,0
20644.00000000,0
20645.00000000,0
20646.00000000,0
20647.00000000,0
20648.00000000,0
20649.00000000,0
20650.00000000,0
20651.00000000,0
20652.00000000,0
20653.00000000,0
20654.00000000,0
20655.00000000,0
20656.00000000,0
20657.00000000,0
20658.00000000,0
20659.00000000,0
20660.00000000,0
20661.00000000,0
20662.00000000,0
20663.00000000,0
20664.00000000,0
20665.00000000,0
20666.00000000,0
20667.00000000,0
20668.00000000,0
20669.00000000,0
20670.00000000,0
20671.00000000,0
20672.00000000,0
20673.00000000,0
20674.00000000,0
20675.00000000,0
20676.00000000,0
20677.00000000,0
20678.00000000,0
20679.00000000,0
20680.00000000,0
20681.00000000,0
20682.00000000,0
20683.00000000,0
20684.00000000,0
20685.00000000,0
20686.00000000,0
20687.00000000,0
20688.00000000,0
20689.00000000,0
20690.00000000,0
20691.00000000,0
20692.00000000,0
20693.00000000,0
20694.00000000,0
20695.00000000,0
20696.00000000,0
20697.00000000,0
20698.00000000,0
20699.00000000,0
20700.00000000,0
20701.00000000,0
20702.00000000,0
20703.00000000,0
20704.00000000,0
20705.00000000,0
20706.00000000,0
20707.00000000,0
20708.00000000,0
20709.00000000,0
20710.00000000,0
20711.00000000,0
20712.00000000,0
20713.00000000,0
20714.00000000,0
20715.00000000,0
20716.00000000,0
20717.00000000,0
20718.00000000,0
20719.00000000,0
20720.00000000,0
20721.00000000,0
20722.00000000,0
20723.00000000,0
20724.00000000,0
20725.00000000,0
20726.00000000,0
20727.00000000,0
20728.00000000,0
20729.00000000,0
20730.00000000,0
20731.00000000,0
20732.00000000,0
20733.00000000,0
20734.00000000,0
20735.00000000,0
20736.00000000,0
20737.00000000,0
20738.00000000,0
20739.00000000,0
20740.00000000,0
20741.00000000,0
20742.00000000,0
20743.00000000,0
20744.00000000,0
20745.00000000,0
20746.00000000,0
20747.00000000,0
20748.00000000,0
20749.00000000,0
20750.00000000,0
20751.00000000,0
20752.00000000,0
20753.00000000,0
20754.00000000,0
20755.00000000,0
20756.00000000,0
20757.00000000,0
20758.00000000,0
20759.00000000,0
20760.00000000,0
20761.00000000,0
20762.00000000,0
20763.00000000,0
20764.00000000,0
20765.00000000,0
20766.00000000,0
20767.00000000,0
20768.00000000,0
20769.00000000,0
20770.00000000,0
20771.00000000,0
20772.00000000,0
20773.00000000,0
20774.00000000,0
20775.00000000,0
20776.00000000,0
20777.00000000,0
20778.00000000,0
20779.00000000,0
20780.00000000,0
20781.00000000,0
20782.00000000,0
20783.00000000,0
20784.00000000,0
20785.00000000,0
20786.00000000,0
20787.00000000,0
20788.00000000,0
20789.00000000,0
20790.00000000,0
20791.00000000,0
20792.00000000,0
20793.00000000,0
20794.00000000,0
20795.00000000,0
20796.00000000,0
20797.00000000,0
20798.00000000,0
20799.00000000,0
20800.00000000,0
20801.00000000,0
20802.00000000,0
20803.00000000,0
20804.00000000,0
20805.00000000,0
20806.00000000,0
20807.00000000,0
20808.00000000,0
20809.00000000,0
20810.00000000,0
20811.00000000,0
20812.00000000,0
20813.00000000,0
20814.00000000,0
20815.00000000,0
20816.00000000,0
20817.00000000,0
20818.00000000,0
20819.00000000,0
20820.00000000,0
20821.00000000,0
20822.00000000,0
20823.00000000,0
20824.00000000,0
20825.00000000,0
20826.00000000,0
20827.00000000,0
20828.00000000,0
20829.00000000,0
20830.00000000,0
20831.00000000,0
20832.00000000,0
20833.00000000,0
20834.00000000,0
20835.00000000,0
20836.00000000,0
20837.00000000,0
20838.00000000,0
20839.00000000,0
20840.00000000,0
20841.00000000,0
20842.00000000,0
20843.00000000,0
20844.00000000,0
20845.00000000,0
20846.00000000,0
20847.00000000,0
20848.00000000,0
20849.00000000,0
20850.00000000,0
20851.00000000,0
20852.00000000,0
20853.00000000,0
20854.00000000,0
20855.00000000,0
20856.00000000,0
20857.00000000,0
20858.00000000,0
20859.00000000,0
20860.00000000,0
20861.00000000,0
20862.00000000,0
20863.00000000,0
20864.00000000,0
20865.00000000,0
20866.00000000,0
20867.00000000,0
20868.00000000,0
20869.00000000,0
20870.00000000,0
20871.00000000,0
20872.00000000,0
20873.00000000,0
20874.00000000,0
20875.00000000,0
20876.00000000,0
20877.00000000,0
20878.00000000,0
20879.00000000,0
20880.00000000,0
20881.00000000,0
20882.00000000,0
20883.00000000,0
20884.00000000,0
20885.00000000,0
20886.00000000,0
20887.00000000,0
20888.00000000,0
20889.00000000,0
20890.00000000,0
20891.00000000,0
20892.00000000,0
20893.00000000,0
20894.00000000,0
20895.00000000,0
20896.00000000,0
20897.00000000,0
20898.00000000,0
20899.00000000,0
20900.00000000,0
20901.00000000,0
20902.00000000,0
20903.00000000,0
20904.00000000,0
20905.00000000,0
20906.00000000,0
20907.00000000,0
20908.00000000,0
20909.00000000,0
20910.00000000,0
20911.00000000,0
20912.00000000,0
20913.00000000,0
20914.00000000,0
20915.00000000,0
20916.00000000,0
20917.00000000,0
20918.00000000,0
20919.00000000,0
20920.00000000,0
20921.00000000,0
20922.00000000,0
20923.00000000,0
20924.00000000,0
20925.00000000,0
20926.00000000,0
20927.00000000,0
20928.00000000,0
20929.00000000,0
20930.00000000,0
20931.00000000,0
20932.00000000,0
20933.00000000,0
20934.00000000,0
20935.00000000,0
20936.00000000,0
20937.00000000,0
20938.00000000,0
20939.00000000,0
20940.00000000,0
20941.00000000,0
20942.00000000,0
20943.00000000,0
20944.00000000,0
20945.00000000,0
20946.00000000,0
20947.00000000,0
20948.00000000,0
20949.00000000,0
20950.00000000,0
20951.00000000,0
20952.00000000,0
20953.00000000,0
20954.00000000,0
20955.00000000,0
20956.00000000,0
20957.00000000,0
20958.00000000,0
20959.00000000,0
20960.00000000,0
20961.00000000,0
20962.00000000,0
20963.00000000,0
20964.00000000,0
20965.00000000,0
20966.00000000,0
20967.00000000,0
20968.00000000,0
20969.00000000,0
20970.00000000,0
20971.00000000,0
20972.00000000,0
20973.00000000,0
20974.00000000,0
20975.00000000,0
20976.00000000,0
20977.00000000,0
20978.00000000,0
20979.00000000,0
20980.00000000,0
20981.00000000,0
20982.00000000,0
20983.00000000,0
20984.00000000,0
20985.00000000,0
20986.00000000,0
20987.00000000,0
20988.00000000,0
20989.00000000,0
20990.00000000,0
20991.00000000,0
20992.00000000,0
20993.00000000,0
20994.00000000,0
20995.00000000,0
20996.00000000,0
20997.00000000,0
20998.00000000,0
20999.00000000,0
21000.00000000,0
21001.00000000,0
21002.00000000,0
21003.00000000,0
21004.00000000,0
21005.00000000,0
21006.00000000,0
21007.00000000,0
21008.00000000,0
21009.00000000,0
21010.00000000,0
21011.00000000,0
21012.00000000,0
21013.00000000,0
21014.00000000,0
21015.00000000,0
21016.00000000,0
21017.00000000,0
21018.00000000,0
21019.00000000,0
21020.00000000,0
21021.00000000,0
21022.00000000,0
21023.00000000,0
21024.00000000,0
21025.00000000,0
21026.00000000,0
21027.00000000,0
21028.00000000,0
21029.00000000,0
21030.00000000,0
21031.00000000,0
21032.00000000,0
21033.00000000,0
21034.00000000,0
21035.00000000,0
21036.00000000,0
21037.00000000,0
21038.00000000,0
21039.00000000,0
21040.00000000,0
21041.00000000,0
21042.00000000,0
21043.00000000,0
21044.00000000,0
21045.00000000,0
21046.00000000,0
21047.00000000,0
21048.00000000,0
21049.00000000,0
21050.00000000,0
21051.00000000,0
21052.00000000,0
21053.00000000,0
21054.00000000,0
21055.00000000,0
21056.00000000,0
21057.00000000,0
21058.00000000,0
21059.00000000,0
21060.00000000,0
21061.00000000,0
21062.00000000,0
21063.00000000,0
21064.00000000,0
21065.00000000,0
21066.00000000,0
21067.00000000,0
21068.00000000,0
21069.00000000,0
21070.00000000,0
21071.00000000,0
21072.00000000,0
21073.00000000,0
21074.00000000,0
21075.00000000,0
21076.00000000,0
21077.00000000,0
21078.00000000,0
21079.00000000,0
21080.00000000,0
21081.00000000,0
21082.00000000,0
21083.00000000,0
21084.00000000,0
21085.00000000,0
21086.00000000,0
21087.00000000,0
21088.00000000,0
21089.00000000,0
21090.00000000,0
21091.00000000,0
21092.00000000,0
21093.00000000,0
21094.00000000,0
21095.00000000,0
21096.00000000,0
21097.00000000,0
21098.00000000,0
21099.00000000,0
21100.00000000,0
21101.00000000,0
21102.00000000,0
21103.00000000,0
21104.00000000,0
21105.00000000,0
21106.00000000,0
21107.00000000,0
21108.00000000,0
21109.00000000,0
21110.00000000,0
21111.00000000,0
21112.00000000,0
21113.00000000,0
21114.00000000,0
21115.00000000,0
21116.00000000,0
21117.00000000,0
21118.00000000,0
21119.00000000,0
21120.00000000,0
21121.00000000,0
21122.00000000,0
21123.00000000,0
21124.00000000,0
21125.00000000,0
21126.00000000,0
21127.00000000,0
21128.00000000,0
21129.00000000,0
21130.00000000,0
21131.00000000,0
21132.00000000,0
21133.00000000,0
21134.00000000,0
21135.00000000,0
21136.00000000,0
21137.00000000,0
21138.00000000,0
21139.00000000,0
21140.00000000,0
21141.00000000,0
21142.00000000,0
21143.00000000,0
21144.00000000,0
21145.00000000,0
21146.00000000,0
21147.00000000,0
21148.00000000,0
21149.00000000,0
21150.00000000,0
21151.00000000,0
21152.00000000,0
21153.00000000,0
21154.00000000,0
21155.00000000,0
21156.00000000,0
21157.00000000,0
21158.00000000,0
21159.00000000,0
21160.00000000,0
21161.00000000,0
21162.00000000,0
21163.00000000,0
21164.00000000,0
21165.00000000,0
21166.00000000,0
21167.00000000,0
21168.00000000,0
21169.00000000,0
21170.00000000,0
21171.00000000,0
21172.00000000,0
21173.00000000,0
21174.00000000,0
21175.00000000,0
21176.00000000,0
21177.00000000,0
21178.00000000,0
21179.00000000,0
21180.00000000,0
21181.00000000,0
21182.00000000,0
21183.00000000,0
21184.00000000,0
21185.00000000,0
21186.00000000,0
21187.00000000,0
21188.00000000,0
21189.00000000,0
21190.00000000,0
21191.00000000,0
21192.00000000,0
21193.00000000,0
21194.00000000,0
21195.00000000,0
21196.00000000,0
21197.00000000,0
21198.00000000,0
21199.00000000,0
21200.00000000,0
21201.00000000,0
21202.00000000,0
21203.00000000,0
21204.00000000,0
21205.00000000,0
21206.00000000,0
21207.00000000,0
21208.00000000,0
21209.00000000,0
21210.00000000,0
21211.00000000,0
21212.00000000,0
21213.00000000,0
21214.00000000,0
21215.00000000,0
21216.00000000,0
21217.00000000,0
21218.00000000,0
21219.00000000,0
21220.00000000,0
21221.00000000,0
21222.00000000,0
21223.00000000,0
21224.00000000,0
21225.00000000,0
21226.00000000,0
21227.00000000,0
21228.00000000,0
21229.00000000,0
21230.00000000,0
21231.00000000,0
21232.00000000,0
21233.00000000,0
21234.00000000,0
21235.00000000,0
21236.00000000,0
21237.00000000,0
21238.00000000,0
21239.00000000,0
21240.00000000,0
21241.00000000,0
21242.00000000,0
21243.00000000,0
21244.00000000,0
21245.00000000,0
21246.00000000,0
21247.00000000,0
21248.00000000,0
21249.00000000,0
21250.00000000,0
21251.00000000,0
21252.00000000,0
21253.00000000,0
21254.00000000,0
21255.00000000,0
21256.00000000,0
21257.00000000,0
21258.00000000,0
